Fecha;Banco;Cuenta;Moneda;Monto;TipoMovimiento
5/8/24;Banco Macro;Cuenta Corriente 789;USD;-2424,72;Egreso
2/10/24;Banco BBVA;Cuenta Corriente 789;ARS;4443,35;Ingreso
20/10/24;Banco Naci—n;Cuenta Corriente 789;EUR;4958,38;Ingreso
18/5/24;Banco Naci—n;Caja de Ahorro 001;ARS;1942,23;Ingreso
26/10/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1108,38;Egreso
30/5/24;Banco Santander;Caja de Ahorro 001;EUR;3987,27;Ingreso
19/11/24;Banco Macro;Caja de Ahorro 456;ARS;-544,03;Egreso
27/2/24;Banco BBVA;Caja de Ahorro 001;USD;-1374,55;Egreso
20/11/24;Banco de Galicia;Cuenta Corriente 123;USD;3833,45;Ingreso
31/10/24;Banco Santander;Cuenta Corriente 789;USD;4668,95;Ingreso
16/11/24;Banco BBVA;Cuenta Corriente 123;ARS;2659,62;Ingreso
3/12/24;Banco de Galicia;Cuenta Corriente 123;ARS;344,52;Ingreso
20/2/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1137,25;Egreso
15/4/24;Banco Naci—n;Cuenta Corriente 789;ARS;1070,3;Ingreso
17/9/24;Banco BBVA;Cuenta Corriente 123;EUR;2735,31;Ingreso
26/2/24;Banco de Galicia;Cuenta Corriente 789;USD;-1647,56;Egreso
7/4/24;Banco BBVA;Cuenta Corriente 123;USD;-106,94;Egreso
7/5/24;Banco Naci—n;Caja de Ahorro 001;ARS;4942,37;Ingreso
17/7/24;Banco BBVA;Caja de Ahorro 001;EUR;-178,58;Egreso
2/7/24;Banco BBVA;Cuenta Corriente 789;EUR;-2444,52;Egreso
13/11/24;Banco Macro;Cuenta Corriente 123;ARS;-100,52;Egreso
2/1/24;Banco Santander;Caja de Ahorro 456;EUR;-1559,57;Egreso
25/5/24;Banco Galicia;Cuenta Corriente 789;EUR;2371,16;Ingreso
27/5/24;Banco de Galicia;Caja de Ahorro 001;ARS;1956,31;Ingreso
19/6/24;Banco Naci—n;Caja de Ahorro 456;USD;-784,11;Egreso
30/7/24;Banco Santander;Caja de Ahorro 456;ARS;-2242,35;Egreso
17/9/24;Banco Macro;Cuenta Corriente 123;USD;3037,52;Ingreso
18/2/24;Banco Naci—n;Caja de Ahorro 456;EUR;-1978,9;Egreso
1/2/24;Banco Santander;Caja de Ahorro 456;EUR;285;Ingreso
28/1/24;Banco Santander;Caja de Ahorro 456;ARS;4471,32;Ingreso
16/2/24;Banco BBVA;Caja de Ahorro 456;ARS;-842,48;Egreso
29/10/24;Banco Macro;Caja de Ahorro 001;USD;291,51;Ingreso
5/4/24;Banco Santander;Cuenta Corriente 123;ARS;360,97;Ingreso
25/4/24;Banco de Galicia;Cuenta Corriente 123;USD;-1800,09;Egreso
23/7/24;Banco Macro;Caja de Ahorro 001;EUR;2278,87;Ingreso
16/5/24;Banco BBVA;Caja de Ahorro 001;USD;4937,93;Ingreso
15/2/24;Banco Naci—n;Caja de Ahorro 001;ARS;-1415,48;Egreso
21/5/24;Banco Naci—n;Caja de Ahorro 001;EUR;3998,46;Ingreso
30/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;4577,3;Ingreso
18/7/24;Banco Macro;Caja de Ahorro 001;USD;-108,34;Egreso
5/11/24;Banco Macro;Caja de Ahorro 001;ARS;-1978,8;Egreso
23/4/24;Banco Macro;Caja de Ahorro 001;EUR;-153,77;Egreso
19/7/24;Banco Macro;Caja de Ahorro 001;EUR;3505,1;Ingreso
21/12/24;Banco BBVA;Cuenta Corriente 789;USD;-1439,56;Egreso
24/2/24;Banco Macro;Caja de Ahorro 001;USD;-2263,78;Egreso
16/11/24;Banco Nacion;Cuenta Corriente 123;ARS;2116,77;Ingreso
18/9/24;Banco Naci—n;Caja de Ahorro 456;USD;3443,8;Ingreso
17/10/24;Banco BBVA;Caja de Ahorro 456;ARS;-303,85;Egreso
26/10/24;Banco Macro;Caja de Ahorro 001;ARS;-1025,36;Egreso
17/11/24;Banco de Galicia;Caja de Ahorro 001;USD;-2239,89;Egreso
17/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1475,34;Egreso
31/7/24;Banco Naci—n;Caja de Ahorro 456;EUR;4204,38;Ingreso
24/5/24;Banco Galicia;Caja de Ahorro 001;EUR;1296,61;Ingreso
5/12/24;Banco Macro;Caja de Ahorro 001;ARS;-589,92;Egreso
19/12/24;Banco de Galicia;Caja de Ahorro 456;ARS;3770,3;Ingreso
16/4/24;Banco Santander;Cuenta Corriente 123;ARS;-1852,74;Egreso
21/1/24;Banco Naci—n;Caja de Ahorro 456;EUR;1639,77;Ingreso
19/7/24;Banco de Galicia;Caja de Ahorro 456;USD;3670,87;Ingreso
15/2/24;Banco Santander;Caja de Ahorro 456;USD;-2123,04;Egreso
1/2/24;Banco Naci—n;Caja de Ahorro 456;EUR;-612,94;Egreso
27/2/24;Banco Nacion;Cuenta Corriente 123;EUR;736,55;Ingreso
2/4/24;Banco Macro;Caja de Ahorro 001;USD;368,47;Ingreso
18/10/24;Banco Galicia;Cuenta Corriente 123;EUR;3093,6;Ingreso
5/9/24;Banco de Galicia;Caja de Ahorro 456;USD;3542,1;Ingreso
21/11/24;Banco Santander;Cuenta Corriente 789;EUR;-1971,73;Egreso
20/6/24;Banco Santander;Cuenta Corriente 789;ARS;4007,63;Ingreso
18/11/24;Banco BBVA;Caja de Ahorro 001;USD;2783,65;Ingreso
7/5/24;Banco Santander;Cuenta Corriente 789;USD;2663,53;Ingreso
2/5/24;Banco BBVA;Cuenta Corriente 789;EUR;2559,17;Ingreso
11/2/24;Banco Santander;Caja de Ahorro 001;EUR;2825,98;Ingreso
24/11/24;Banco Macro;Cuenta Corriente 789;USD;1120,4;Ingreso
5/4/24;Banco de Galicia;Cuenta Corriente 123;USD;-828,98;Egreso
5/1/24;Banco Macro;Cuenta Corriente 789;EUR;3839,8;Ingreso
7/12/24;Banco Naci—n;Caja de Ahorro 456;ARS;2785,17;Ingreso
6/12/24;Banco BBVA;Cuenta Corriente 789;ARS;-1894,6;Egreso
18/1/24;Banco BBVA;Cuenta Corriente 789;USD;4451,07;Ingreso
24/6/24;Banco Macro;Caja de Ahorro 456;ARS;2157,43;Ingreso
28/6/24;Banco Nacion;Cuenta Corriente 123;ARS;2651,04;Ingreso
31/12/24;Banco BBVA;Cuenta Corriente 123;EUR;1371,5;Ingreso
30/3/24;Banco Naci—n;Caja de Ahorro 001;EUR;2971,54;Ingreso
15/9/24;Banco BBVA;Cuenta Corriente 123;USD;-2469,43;Egreso
28/4/24;Banco Naci—n;Cuenta Corriente 789;EUR;1415,72;Ingreso
19/12/24;Banco BBVA;Caja de Ahorro 456;EUR;529,88;Ingreso
25/12/24;Banco Santander;Cuenta Corriente 789;EUR;-821,74;Egreso
12/10/24;Banco BBVA;Cuenta Corriente 123;ARS;1128,12;Ingreso
6/2/24;Banco Naci—n;Caja de Ahorro 456;ARS;240;Ingreso
7/9/24;Banco Galicia;Caja de Ahorro 001;EUR;4352,5;Ingreso
15/8/24;Banco Santander;Cuenta Corriente 123;EUR;-2296,99;Egreso
22/10/24;Banco Macro;Caja de Ahorro 001;USD;-1632,82;Egreso
21/11/24;Banco de Galicia;Cuenta Corriente 789;ARS;-2101,88;Egreso
20/9/24;Banco Macro;Caja de Ahorro 001;ARS;1290,19;Ingreso
2/1/24;Banco Macro;Caja de Ahorro 001;ARS;764,39;Ingreso
8/2/24;Banco de Galicia;Caja de Ahorro 456;USD;1073,75;Ingreso
20/6/24;Banco Santander;Cuenta Corriente 123;USD;216,03;Ingreso
9/12/24;Banco BBVA;Caja de Ahorro 456;USD;4424,17;Ingreso
2/3/24;Banco Naci—n;Caja de Ahorro 456;USD;2153,42;Ingreso
2/5/24;Banco Macro;Cuenta Corriente 789;ARS;1172,64;Ingreso
20/5/24;Banco Santander;Caja de Ahorro 456;USD;-2106,35;Egreso
6/8/24;Banco de Galicia;Caja de Ahorro 001;USD;3871,59;Ingreso
1/5/24;Banco Macro;Cuenta Corriente 789;EUR;-2407,03;Egreso
7/7/24;Banco Naci—n;Caja de Ahorro 001;ARS;1284,58;Ingreso
15/8/24;Banco Naci—n;Caja de Ahorro 001;USD;-1107,97;Egreso
28/3/24;Banco Santander;Caja de Ahorro 001;ARS;-1073,06;Egreso
10/4/24;Banco Galicia;Cuenta Corriente 789;EUR;1159,22;Ingreso
12/3/24;Banco Santander;Caja de Ahorro 001;EUR;4315,77;Ingreso
16/9/24;Banco Macro;Caja de Ahorro 456;ARS;-2107,35;Egreso
10/8/24;Banco Santander;Caja de Ahorro 456;EUR;-304,49;Egreso
15/3/24;Banco Naci—n;Caja de Ahorro 456;USD;3327,49;Ingreso
2/6/24;Banco Santander;Caja de Ahorro 001;EUR;-972,62;Egreso
3/8/24;Banco de Galicia;Cuenta Corriente 123;ARS;-2446,98;Egreso
4/3/24;Banco Macro;Caja de Ahorro 456;USD;-238,52;Egreso
21/6/24;Banco Santander;Caja de Ahorro 456;USD;-1178,97;Egreso
3/10/24;Banco BBVA;Caja de Ahorro 001;ARS;3597,1;Ingreso
7/9/24;Banco BBVA;Caja de Ahorro 001;USD;-1667,45;Egreso
22/2/24;Banco Galicia;Caja de Ahorro 001;EUR;4004,11;Ingreso
11/6/24;Banco Naci—n;Caja de Ahorro 456;EUR;-2018,7;Egreso
10/10/24;Banco Naci—n;Caja de Ahorro 001;EUR;4007,8;Ingreso
17/4/24;Banco Galicia;Cuenta Corriente 789;EUR;3204,39;Ingreso
20/8/24;Banco BBVA;Caja de Ahorro 001;USD;-283,5;Egreso
3/3/24;Banco BBVA;Cuenta Corriente 789;EUR;-1601,84;Egreso
9/7/24;Banco Galicia;Caja de Ahorro 001;EUR;-2266,46;Egreso
26/12/24;Banco Nacion;Cuenta Corriente 123;USD;1217,09;Ingreso
23/6/24;Banco Macro;Caja de Ahorro 001;ARS;1837,94;Ingreso
21/4/24;Banco Santander;Cuenta Corriente 123;ARS;-729,62;Egreso
24/10/24;Banco Santander;Cuenta Corriente 789;ARS;313,69;Ingreso
12/8/24;Banco Macro;Caja de Ahorro 001;ARS;1282,01;Ingreso
1/4/24;Banco Macro;Caja de Ahorro 001;ARS;4283,91;Ingreso
12/4/24;Banco BBVA;Caja de Ahorro 456;ARS;-475,51;Egreso
25/4/24;Banco BBVA;Cuenta Corriente 123;USD;-252,41;Egreso
10/5/24;Banco Macro;Caja de Ahorro 001;USD;4619,51;Ingreso
23/11/24;Banco Santander;Caja de Ahorro 001;ARS;-654,62;Egreso
6/8/24;Banco BBVA;Caja de Ahorro 001;ARS;-785,69;Egreso
30/4/24;Banco Galicia;Cuenta Corriente 789;EUR;1985,24;Ingreso
9/10/24;Banco BBVA;Caja de Ahorro 456;EUR;4127,56;Ingreso
21/3/24;Banco de Galicia;Caja de Ahorro 456;USD;3190,36;Ingreso
5/7/24;Banco Naci—n;Caja de Ahorro 456;USD;-1762,31;Egreso
17/4/24;Banco Galicia;Caja de Ahorro 456;EUR;703,18;Ingreso
8/12/24;Banco Santander;Cuenta Corriente 789;ARS;2716,08;Ingreso
8/1/24;Banco BBVA;Caja de Ahorro 001;USD;-558,71;Egreso
3/3/24;Banco BBVA;Cuenta Corriente 123;USD;3881,99;Ingreso
27/7/24;Banco Macro;Cuenta Corriente 789;ARS;1229,39;Ingreso
23/1/24;Banco Macro;Cuenta Corriente 123;EUR;-1701,9;Egreso
27/3/24;Banco BBVA;Cuenta Corriente 789;ARS;-361,45;Egreso
7/5/24;Banco Macro;Caja de Ahorro 001;USD;-2347,86;Egreso
23/10/24;Banco Galicia;Cuenta Corriente 123;EUR;-1293,34;Egreso
7/4/24;Banco Naci—n;Caja de Ahorro 001;USD;4127,12;Ingreso
15/12/24;Banco Macro;Caja de Ahorro 001;USD;-810,75;Egreso
19/2/24;Banco BBVA;Caja de Ahorro 001;EUR;-1183,05;Egreso
1/5/24;Banco BBVA;Cuenta Corriente 789;ARS;-905,9;Egreso
27/6/24;Banco Naci—n;Caja de Ahorro 001;ARS;-2493,08;Egreso
1/8/24;Banco Macro;Cuenta Corriente 789;EUR;1048,95;Ingreso
6/10/24;Banco Galicia;Cuenta Corriente 789;EUR;-2423,66;Egreso
21/6/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1495,03;Egreso
31/8/24;Banco Macro;Caja de Ahorro 001;USD;2642,78;Ingreso
5/10/24;Banco BBVA;Cuenta Corriente 123;USD;2338,9;Ingreso
6/1/24;Banco Santander;Cuenta Corriente 123;USD;-339,24;Egreso
23/1/24;Banco Macro;Caja de Ahorro 001;EUR;-1448,06;Egreso
3/2/24;Banco BBVA;Caja de Ahorro 001;EUR;1473,31;Ingreso
31/5/24;Banco Santander;Cuenta Corriente 123;USD;-586,38;Egreso
15/9/24;Banco Nacion;Cuenta Corriente 123;EUR;1943,94;Ingreso
24/10/24;Banco Nacion;Cuenta Corriente 123;USD;1647,44;Ingreso
30/3/24;Banco Macro;Caja de Ahorro 456;EUR;-269,8;Egreso
2/2/24;Banco Santander;Cuenta Corriente 789;USD;-1936,42;Egreso
5/12/24;Banco BBVA;Cuenta Corriente 123;EUR;4723,67;Ingreso
9/1/24;Banco Naci—n;Cuenta Corriente 789;ARS;-2068;Egreso
17/9/24;Banco Santander;Cuenta Corriente 789;ARS;444,88;Ingreso
18/12/24;Banco de Galicia;Caja de Ahorro 001;ARS;486,42;Ingreso
23/8/24;Banco Nacion;Cuenta Corriente 123;ARS;361,66;Ingreso
29/1/24;Banco de Galicia;Cuenta Corriente 789;ARS;295,53;Ingreso
19/10/24;Banco BBVA;Cuenta Corriente 789;ARS;-1995,15;Egreso
7/7/24;Banco BBVA;Caja de Ahorro 456;EUR;2717,94;Ingreso
3/9/24;Banco BBVA;Cuenta Corriente 789;ARS;4046,39;Ingreso
19/5/24;Banco Macro;Cuenta Corriente 789;USD;154;Ingreso
30/6/24;Banco Galicia;Cuenta Corriente 123;EUR;-506,17;Egreso
16/10/24;Banco Naci—n;Cuenta Corriente 789;USD;261,83;Ingreso
26/10/24;Banco Santander;Caja de Ahorro 456;EUR;-2033,55;Egreso
12/12/24;Banco Santander;Cuenta Corriente 789;EUR;-380,48;Egreso
7/2/24;Banco de Galicia;Caja de Ahorro 456;USD;-716,73;Egreso
19/9/24;Banco de Galicia;Caja de Ahorro 001;USD;3574,79;Ingreso
16/11/24;Banco BBVA;Caja de Ahorro 001;ARS;-363,08;Egreso
1/3/24;Banco Santander;Caja de Ahorro 001;ARS;3173,24;Ingreso
12/1/24;Banco BBVA;Cuenta Corriente 789;EUR;-1668,46;Egreso
22/8/24;Banco Santander;Caja de Ahorro 456;USD;2594,47;Ingreso
28/12/24;Banco Naci—n;Caja de Ahorro 456;ARS;804,23;Ingreso
5/8/24;Banco Nacion;Cuenta Corriente 123;EUR;-1695,52;Egreso
17/11/24;Banco Santander;Cuenta Corriente 789;USD;1250,9;Ingreso
9/4/24;Banco Santander;Cuenta Corriente 123;USD;2115,26;Ingreso
22/4/24;Banco Santander;Cuenta Corriente 123;USD;2802,56;Ingreso
3/1/24;Banco de Galicia;Caja de Ahorro 001;USD;-731,65;Egreso
1/8/24;Banco Naci—n;Caja de Ahorro 001;USD;1838,39;Ingreso
17/8/24;Banco Macro;Cuenta Corriente 789;ARS;-146,47;Egreso
27/3/24;Banco Macro;Cuenta Corriente 123;EUR;-339,24;Egreso
9/4/24;Banco Nacion;Cuenta Corriente 123;USD;-2034,46;Egreso
27/4/24;Banco Macro;Caja de Ahorro 001;ARS;-1889,28;Egreso
29/11/24;Banco Galicia;Caja de Ahorro 456;EUR;1048,84;Ingreso
24/1/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1705,04;Egreso
2/1/24;Banco de Galicia;Cuenta Corriente 123;ARS;1558,77;Ingreso
28/10/24;Banco Macro;Caja de Ahorro 001;ARS;-1539,18;Egreso
23/10/24;Banco Santander;Cuenta Corriente 789;EUR;1651,01;Ingreso
21/10/24;Banco BBVA;Cuenta Corriente 123;ARS;4033,06;Ingreso
21/7/24;Banco Santander;Caja de Ahorro 456;ARS;3451,65;Ingreso
13/9/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1769,45;Egreso
30/11/24;Banco BBVA;Cuenta Corriente 123;ARS;122,1;Ingreso
19/2/24;Banco Santander;Caja de Ahorro 456;USD;4006,55;Ingreso
24/4/24;Banco BBVA;Cuenta Corriente 789;ARS;-967,06;Egreso
15/3/24;Banco Macro;Caja de Ahorro 001;USD;-673,05;Egreso
10/10/24;Banco Macro;Cuenta Corriente 123;USD;-2366,14;Egreso
16/6/24;Banco Nacion;Cuenta Corriente 123;EUR;3602,34;Ingreso
16/5/24;Banco BBVA;Caja de Ahorro 456;USD;-1072,37;Egreso
2/12/24;Banco Naci—n;Cuenta Corriente 789;ARS;3724,31;Ingreso
21/9/24;Banco Macro;Caja de Ahorro 456;USD;3053,56;Ingreso
16/10/24;Banco Naci—n;Cuenta Corriente 789;USD;-1046,43;Egreso
12/12/24;Banco Macro;Caja de Ahorro 456;USD;3090,34;Ingreso
13/5/24;Banco BBVA;Caja de Ahorro 001;ARS;3331,46;Ingreso
9/8/24;Banco Naci—n;Caja de Ahorro 456;EUR;-884,72;Egreso
17/10/24;Banco de Galicia;Cuenta Corriente 123;USD;-1154,68;Egreso
17/7/24;Banco BBVA;Cuenta Corriente 123;EUR;-153,87;Egreso
9/8/24;Banco de Galicia;Cuenta Corriente 789;ARS;3509,94;Ingreso
21/2/24;Banco BBVA;Cuenta Corriente 123;EUR;4065,57;Ingreso
25/7/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1045,66;Egreso
3/10/24;Banco de Galicia;Cuenta Corriente 789;ARS;-916,62;Egreso
12/8/24;Banco Galicia;Caja de Ahorro 456;EUR;-542,26;Egreso
6/6/24;Banco Naci—n;Cuenta Corriente 789;USD;2677,41;Ingreso
21/9/24;Banco Santander;Caja de Ahorro 456;EUR;-1863,75;Egreso
10/3/24;Banco Galicia;Cuenta Corriente 123;EUR;-519,29;Egreso
1/1/24;Banco Santander;Caja de Ahorro 001;EUR;4603,89;Ingreso
23/4/24;Banco BBVA;Caja de Ahorro 456;EUR;-648,35;Egreso
14/7/24;Banco de Galicia;Cuenta Corriente 789;ARS;-2367,81;Egreso
10/9/24;Banco BBVA;Caja de Ahorro 001;ARS;4873,59;Ingreso
22/5/24;Banco Nacion;Cuenta Corriente 123;ARS;-1317,25;Egreso
29/6/24;Banco BBVA;Caja de Ahorro 456;USD;-1723,38;Egreso
13/7/24;Banco Santander;Cuenta Corriente 123;ARS;-2053,37;Egreso
29/4/24;Banco Naci—n;Caja de Ahorro 456;EUR;2226,13;Ingreso
22/7/24;Banco de Galicia;Caja de Ahorro 001;ARS;428,41;Ingreso
23/2/24;Banco Santander;Cuenta Corriente 123;ARS;104,13;Ingreso
18/3/24;Banco Galicia;Cuenta Corriente 123;EUR;-491,91;Egreso
2/9/24;Banco Nacion;Cuenta Corriente 123;USD;-2119,52;Egreso
6/9/24;Banco BBVA;Caja de Ahorro 456;ARS;1089,78;Ingreso
9/9/24;Banco Macro;Cuenta Corriente 123;EUR;-1086,81;Egreso
16/10/24;Banco de Galicia;Cuenta Corriente 123;ARS;284,41;Ingreso
21/4/24;Banco Naci—n;Caja de Ahorro 001;USD;4887,81;Ingreso
17/11/24;Banco BBVA;Cuenta Corriente 123;EUR;928,48;Ingreso
4/6/24;Banco Macro;Cuenta Corriente 123;ARS;-302,29;Egreso
31/7/24;Banco de Galicia;Caja de Ahorro 456;USD;-333,06;Egreso
19/9/24;Banco Macro;Cuenta Corriente 123;ARS;-1345,47;Egreso
21/1/24;Banco Santander;Caja de Ahorro 456;ARS;3252,65;Ingreso
1/4/24;Banco BBVA;Cuenta Corriente 789;USD;-2360,53;Egreso
12/9/24;Banco Macro;Cuenta Corriente 123;USD;909,2;Ingreso
28/3/24;Banco BBVA;Cuenta Corriente 789;EUR;-998,73;Egreso
14/7/24;Banco Macro;Cuenta Corriente 123;ARS;2140,09;Ingreso
21/11/24;Banco Macro;Caja de Ahorro 456;EUR;3377,56;Ingreso
19/12/24;Banco de Galicia;Cuenta Corriente 123;ARS;1880,18;Ingreso
7/7/24;Banco BBVA;Cuenta Corriente 123;ARS;645,69;Ingreso
14/1/24;Banco Galicia;Caja de Ahorro 456;EUR;3152,98;Ingreso
23/5/24;Banco Naci—n;Caja de Ahorro 456;USD;-793,37;Egreso
13/11/24;Banco de Galicia;Caja de Ahorro 001;ARS;346,72;Ingreso
11/7/24;Banco BBVA;Cuenta Corriente 123;USD;-1753,46;Egreso
30/8/24;Banco BBVA;Caja de Ahorro 001;EUR;-953,27;Egreso
31/3/24;Banco BBVA;Cuenta Corriente 789;ARS;4211,81;Ingreso
20/4/24;Banco Macro;Caja de Ahorro 001;ARS;2917,9;Ingreso
30/1/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1043,37;Egreso
3/5/24;Banco Santander;Caja de Ahorro 456;ARS;1418,92;Ingreso
10/11/24;Banco Santander;Cuenta Corriente 789;ARS;2776,16;Ingreso
21/4/24;Banco Galicia;Caja de Ahorro 001;EUR;1633,39;Ingreso
22/12/24;Banco Macro;Cuenta Corriente 789;USD;-505,81;Egreso
21/3/24;Banco Santander;Caja de Ahorro 001;ARS;-1798,41;Egreso
4/8/24;Banco Santander;Caja de Ahorro 456;USD;-1752,53;Egreso
12/11/24;Banco de Galicia;Caja de Ahorro 001;ARS;4622,45;Ingreso
30/8/24;Banco Galicia;Caja de Ahorro 456;EUR;4585,06;Ingreso
15/9/24;Banco Macro;Cuenta Corriente 789;EUR;3236,48;Ingreso
20/10/24;Banco de Galicia;Cuenta Corriente 789;USD;3938,23;Ingreso
16/7/24;Banco BBVA;Caja de Ahorro 456;ARS;-840,87;Egreso
5/1/24;Banco Naci—n;Caja de Ahorro 456;USD;-1536,97;Egreso
24/9/24;Banco BBVA;Caja de Ahorro 456;EUR;3114,36;Ingreso
16/8/24;Banco BBVA;Caja de Ahorro 456;ARS;-1742,66;Egreso
28/2/24;Banco Macro;Caja de Ahorro 001;EUR;-1274,23;Egreso
7/4/24;Banco Macro;Caja de Ahorro 001;EUR;-1007,67;Egreso
4/9/24;Banco Macro;Caja de Ahorro 001;ARS;1071,77;Ingreso
18/3/24;Banco Macro;Caja de Ahorro 456;USD;-1694,59;Egreso
23/12/24;Banco BBVA;Caja de Ahorro 001;ARS;3062,78;Ingreso
26/10/24;Banco de Galicia;Cuenta Corriente 789;USD;-1882,59;Egreso
3/4/24;Banco Macro;Caja de Ahorro 001;ARS;380,86;Ingreso
31/3/24;Banco Macro;Caja de Ahorro 456;ARS;3816,26;Ingreso
15/9/24;Banco BBVA;Caja de Ahorro 001;USD;773,55;Ingreso
28/12/24;Banco Naci—n;Cuenta Corriente 789;ARS;1087,8;Ingreso
28/12/24;Banco Galicia;Caja de Ahorro 001;EUR;-91,62;Egreso
4/2/24;Banco Santander;Caja de Ahorro 001;ARS;-1859,43;Egreso
14/9/24;Banco Naci—n;Cuenta Corriente 789;EUR;3373,12;Ingreso
10/2/24;Banco BBVA;Cuenta Corriente 789;USD;2572,99;Ingreso
23/5/24;Banco Macro;Cuenta Corriente 789;EUR;699,64;Ingreso
30/1/24;Banco Santander;Cuenta Corriente 123;ARS;-1535,99;Egreso
3/5/24;Banco Santander;Caja de Ahorro 456;ARS;-2442,82;Egreso
2/8/24;Banco BBVA;Caja de Ahorro 001;EUR;3913,65;Ingreso
6/9/24;Banco de Galicia;Cuenta Corriente 123;ARS;-474,5;Egreso
14/12/24;Banco Santander;Caja de Ahorro 456;EUR;-1418,81;Egreso
20/6/24;Banco Macro;Cuenta Corriente 789;USD;2246,81;Ingreso
29/10/24;Banco Santander;Cuenta Corriente 123;USD;3692,07;Ingreso
3/2/24;Banco de Galicia;Cuenta Corriente 789;ARS;4608,92;Ingreso
30/7/24;Banco BBVA;Caja de Ahorro 456;USD;-1164,61;Egreso
18/12/24;Banco Macro;Cuenta Corriente 789;USD;-229,9;Egreso
1/3/24;Banco Galicia;Caja de Ahorro 001;EUR;721,77;Ingreso
1/7/24;Banco BBVA;Cuenta Corriente 789;ARS;573,44;Ingreso
25/9/24;Banco de Galicia;Cuenta Corriente 789;ARS;-375,12;Egreso
26/2/24;Banco Santander;Caja de Ahorro 001;USD;1741,34;Ingreso
29/7/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1430,11;Egreso
13/8/24;Banco Nacion;Cuenta Corriente 123;USD;-1935,73;Egreso
18/10/24;Banco BBVA;Caja de Ahorro 456;ARS;-933,22;Egreso
21/11/24;Banco BBVA;Caja de Ahorro 456;USD;1051,36;Ingreso
24/5/24;Banco Naci—n;Caja de Ahorro 001;USD;-554,36;Egreso
1/3/24;Banco BBVA;Caja de Ahorro 001;EUR;-1187,33;Egreso
21/8/24;Banco Galicia;Cuenta Corriente 789;EUR;-1458,82;Egreso
7/11/24;Banco Naci—n;Caja de Ahorro 456;ARS;2410,53;Ingreso
1/12/24;Banco Nacion;Cuenta Corriente 123;ARS;-170,95;Egreso
31/7/24;Banco BBVA;Cuenta Corriente 123;ARS;4527,95;Ingreso
31/3/24;Banco Santander;Caja de Ahorro 001;USD;-73,47;Egreso
22/5/24;Banco Santander;Cuenta Corriente 789;USD;-129,07;Egreso
17/2/24;Banco Santander;Cuenta Corriente 789;EUR;4056,53;Ingreso
2/5/24;Banco de Galicia;Caja de Ahorro 456;USD;-496,94;Egreso
15/5/24;Banco Naci—n;Cuenta Corriente 789;USD;-1975,03;Egreso
20/8/24;Banco Macro;Cuenta Corriente 789;ARS;-974,36;Egreso
21/1/24;Banco Galicia;Cuenta Corriente 123;EUR;-1321,79;Egreso
11/12/24;Banco Santander;Cuenta Corriente 123;ARS;2346,79;Ingreso
19/3/24;Banco Santander;Cuenta Corriente 789;ARS;367,38;Ingreso
8/8/24;Banco Macro;Caja de Ahorro 001;EUR;-2469,77;Egreso
20/1/24;Banco Macro;Caja de Ahorro 456;USD;3917,91;Ingreso
6/3/24;Banco Santander;Cuenta Corriente 789;USD;-1562,93;Egreso
13/5/24;Banco Santander;Cuenta Corriente 123;EUR;-737,33;Egreso
10/12/24;Banco BBVA;Caja de Ahorro 001;EUR;110,69;Ingreso
2/3/24;Banco BBVA;Cuenta Corriente 789;EUR;4768,52;Ingreso
30/12/24;Banco Naci—n;Caja de Ahorro 456;EUR;2661,14;Ingreso
15/4/24;Banco Santander;Cuenta Corriente 789;USD;2477,45;Ingreso
21/11/24;Banco BBVA;Cuenta Corriente 123;ARS;931,61;Ingreso
30/1/24;Banco Macro;Cuenta Corriente 123;EUR;2157;Ingreso
1/1/24;Banco Macro;Cuenta Corriente 123;ARS;1531,24;Ingreso
6/3/24;Banco Santander;Caja de Ahorro 001;EUR;4543,72;Ingreso
9/2/24;Banco Galicia;Caja de Ahorro 001;EUR;-1408,57;Egreso
8/6/24;Banco Macro;Cuenta Corriente 789;USD;2429,93;Ingreso
21/3/24;Banco BBVA;Cuenta Corriente 123;EUR;-1442,91;Egreso
2/4/24;Banco BBVA;Cuenta Corriente 789;EUR;-362,46;Egreso
7/9/24;Banco Macro;Cuenta Corriente 789;ARS;1069,96;Ingreso
12/6/24;Banco Galicia;Cuenta Corriente 789;EUR;4120,38;Ingreso
17/10/24;Banco Macro;Caja de Ahorro 001;USD;732,53;Ingreso
22/12/24;Banco Nacion;Cuenta Corriente 123;ARS;3816,51;Ingreso
13/8/24;Banco Macro;Cuenta Corriente 123;EUR;-958,65;Egreso
6/5/24;Banco Naci—n;Caja de Ahorro 456;ARS;364,98;Ingreso
21/1/24;Banco Nacion;Cuenta Corriente 123;USD;-205,17;Egreso
4/4/24;Banco BBVA;Cuenta Corriente 123;USD;-122,73;Egreso
